url,section,title,date,source,text
http://www.hnlzw.net/page.php?xuh=37986,纪律处分(市县干部),儋州市东成镇计生员符书翰被给予留党察看处分,2014-11-17 18:23,海南廉政网,"日前，儋州市纪委监察局对儋州市东成镇计生员符书翰严重违纪问题进行立案审查。 ,经查，符书翰在担任东成镇计生员期间，在办理东成镇施行中期以上终止妊娠手术审核工作中，利用他人的计生家庭人口信息弄虚作假为他人冒名顶替办理中期以上终止妊娠审批手续，并冒签分管领导的签名，致使东成镇8名村民被他人冒名顶替在市定点医院进行中期以上终止妊娠手术，在社会上造成严重不良影响，其行为已构成破坏人口和计划生育法律、法规实施错误。 ,依据《中国共产党纪律处分条例》、省纪委《关于共产党员违反人口与计划生育法律法规行为的党纪处分规定》等有关规定，儋州市纪委监察局决定，给予符书翰留党察看一年处分；同时，责令东成镇政府依据《儋州市村级计生员管理暂行办法》的规定对其进行处理。（儋州市纪委）"
http://www.hnlzw.net/page.php?xuh=37991,纪律处分(市县干部),东方市八所镇报坡村党支部书记符进老被处分,2014-11-18 08:30,海南廉政网,"日前，东方市纪委对东方市八所镇报坡村党支部书记符进老涉嫌贪污的问题进行立案调查。 ,经查，符进老在担任村党支部书记兼村委会主任期间，利用职务上的便利，虚报冒领粮农综合补贴资金2000余元。 ,符进老的上述行为已构成贪污错误，依据《中国共产党纪律处分条例》的有关规定，经市纪委常委会讨论，决定给予符进老党内警告处分。 （东方市纪委） "
http://www.hnlzw.net/page.php?xuh=37590,纪律处分(市县干部),陵水县新村镇政府科员王平被给予行政记大过处分,2014-10-17 16:03,海南廉政网,"日前，陵水黎族自治县纪委对新村镇政府科员王平违纪问题进行立案审查。 ,经查，2014年1月，王平在没有办理任何申报手续的情况下，拒绝执行英州镇政府作出的决定，强行在集体地上搭建临时铁棚，多次对英州镇城管中队的制止不予理睬，造成较坏的社会影响。 ,王平行为已构成违纪。依据《行政机关公务员处分条例》等有关规定，经陵水黎族自治县纪委常委会讨论，决定给予王平行政记大过处分。（陵水县纪委）"
http://www.hnlzw.net/page.php?xuh=37591,纪律处分(市县干部),陵水县椰林镇城南村委会朱奕光、朱奕椿被开除党籍,2014-10-17 16:06,海南廉政网,"日前，陵水黎族自治县纪委对椰林镇城南村委会网格化管理员朱奕光、第11经济社社长朱奕椿涉嫌违纪问题进行立案审查。 ,经查，2010年朱奕光在担任城南村委会第13经济社社长期间，擅自将第11、第13经济社共同持有的集体土地非法转让给他人获利41万元，朱奕椿在非法转让集体土地过程中不但没有进行有效制止，反而配合朱奕光将非法转让土地所获得的资金分发给社员。 ,朱奕光、朱奕椿的行为已构成违纪。依据《中国共产党纪律处分条例》等有关规定，经陵水黎族自治县纪委常委会讨论，决定给予朱奕光、朱奕椿等两人开除党籍处分。（陵水县纪委）"
http://www.hnlzw.net/page.php?xuh=37593,纪律处分(市县干部),陵水县新村渔业开发公司经理杨彩信被开除党籍,2014-10-17 16:09,海南廉政网,"日前，陵水黎族自治县纪委对新村渔业开发公司经理杨彩信涉嫌违纪问题进行立案审查。 ,经查，杨彩信在担任新村渔业开发公司经理期间，在未经请示新村镇政府同意，且没有召开公司职工会议讨论的情况下,滥用职权，擅自非法转让国有资产，造成公共财产损失；另杨彩信出具虚假合同，徇私舞弊，致使他人骗取国家贷款64万元。 ,杨彩信的行为已构成严重违纪。依据《中国共产党纪律处分条例》等有关规定，经陵水黎族自治县纪委常委会讨论，决定给予杨彩信开除党籍处分，将其涉嫌犯罪问题及线索移送司法机关依法处理。（陵水县纪委）"
http://www.hnlzw.net/page.php?xuh=37630,纪律处分(市县干部),临高博厚镇博西村党支部原书记冼世雄被党内严重警告处分,2014-10-17 18:55,海南廉政网,"日前，临高县纪委对博厚镇博西村委会利用低保指标给村干部发补助问题进行了立案查处。 ,经查，2011年10月期间，博厚镇博西村委会召开村两委及村小组干部会议对低保工作进行讨论。会上，该村委会各村民小组干部向村委会提出要求安排低保指标给他们作为工作补助，经讨论，冼世雄同意了他们的提议。自2012年4月至2013年5月，共有4个村民小组村干部分得低保金11880元。冼世雄作为时任博西村党支部书记，对此负有主要领导责任，已构成工作渎职错误。 ,依据《中国共产党纪律处分条例》第一百二十七条第二款之规定，经临高县纪委常委会讨论，决定给予冼世雄党内严重警告处分。（临高县纪委）,核心提示：,中国共产党纪律处分条例》第一百二十七条规定“党和国家工作人员或者其他从事公务的人员，在工作中不履行或者不正确履行职责，给党、国家和人民利益以及公共财产造成较大损失的，给予警告或者严重警告处分；造成重大损失的，给予撤销党内职务、留党察看或者开除党籍处分。本条例另有规定的，依照规定。 ,前款所列人员，在工作中滥用职权或者玩忽职守，给党、国家和人民利益以及公共财产造成较大损失的，给予严重警告处分；造成重大损失的，给予撤销党内职务、留党察看或者开除党籍处分。在工作中徇私舞弊的，从重或者加重处分。本条例另有规定的，依照规定。” "
http://www.hnlzw.net/page.php?xuh=37632,纪律处分(市县干部),临高县市政园林管理局原局长许干良被开除党籍和公职,2014-10-17 18:58,海南廉政网,"日前，临高县纪委对县市政园林管理局原局长许干良违纪违法问题进行立案审查。 ,经查，许干良在担任县城建监察大队大队长期间，利用参加政府征地拆迁和补偿安置等工作之便，与他人互相勾结，利用签订虚假合同等手段骗取政府征地拆迁补偿款和安置宅基地，共计13.7万元，数额巨大，被海南省第二中级人民法院终审判决犯贪污罪，判处有期徒刑三年。 ,根据《中国共产党纪律处分条例》、《事业单位工作人员处分暂行规定》、《行政机关公务员处分条例》的规定，经临高县纪委常委会、县监察局局长办公会议研究，并报县委、县政府批准，决定给予许干良开除党籍、行政开除处分。（临高县纪委） ,核心提示：,中国共产党纪律处分条例》第三十条明确规定“有下列情形之一的，应当给予开除党籍处分：（一）因故意犯罪被依法判处《中华人民共和国》规定的主刑（含宣告缓刑）的；（二）单处或者附加剥夺政治权利的；（三）因过失犯罪，被依法判处三年以上（不含三年）有期徒刑的。”《行政机关公务员处分条例》第十七条明确规定“违法违纪的行政机关公务员在行政机关对其作出处分决定前，已经依法被判处刑罚、罢免、免职或者已经辞去领导职务，依法应当给予处分的，由行政机关根据其违法违纪事实，给予处分。行政机关公务员依法被判处刑罚的，给予开除处分。” "
http://www.hnlzw.net/page.php?xuh=37685,纪律处分(市县干部),三亚市国资委原主任科员周标被开除党籍和公职 ,2014-10-23 08:56,海南廉政网,"日前，三亚市纪委对国资委主任科员周标严重违纪问题进行立案审查。 ,经查，周标在2001年8月至2011年11月期间，利用职务上的便利，为他人谋取利益，收受他人贿赂24万元。万宁市人民法院依法判处周标有期徒刑5年。 ,依据《中国共产党纪律处分条例》及《行政机关公务员处分条例》等有关规定，三亚市纪委监察局决定，给予周标开除党籍、开除公职处分。（三亚市纪委）"
http://www.hnlzw.net/page.php?xuh=37700,纪律处分(市县干部),三亚市道路运输管理处崖城运管所原所长杨子参被开除公职,2014-10-23 18:03,海南廉政网,"日前，三亚市纪委监察局对市道路运输管理处崖城运管所原所长杨子参严重违纪问题进行立案审查。 ,经查，2010年1月至2013年3月间，杨子参在负责打击非法营运车辆稽查工作中，为非法营运车辆进行保护，多次收受好处费共计人民币50万元。三亚市城郊人民法院判决杨子参犯受贿罪，判处有期徒刑五年六个月。 ,依据《中华人民共和国行政监察法》及《事业单位工作人员处分暂行规定》等有关规定，三亚市监察局决定，给予杨子参开除公职处分。 （三亚市纪委）"
http://www.hnlzw.net/page.php?xuh=37457,纪律处分(市县干部),乐东县山荣中心小学原校长孙树泽被给予党内严重警告处分,2014-10-09 10:42,海南廉政网,"日前，乐东县纪委对山荣中心小学原校长孙树泽失职渎职问题进行立案审查。 ,经查，2014年3月25日，山荣中心小学三年级两名寄宿学生到离学校约800米的昌化江支流洗衣服，不慎掉入水中溺水身亡。山荣中心小学因管理不善，致使两名寄宿学生溺水身亡，时任山荣中心小学校长孙树泽负有主要领导责任。 ,依据《中国共产党纪律处分条例》，经乐东县纪委常委会讨论，决定给予孙树泽党内严重警告处分。（乐东县纪委）"
