url,section,title,date,source,text
http://www.hebcdi.gov.cn/2016-01/13/content_5950132.htm,执纪审查,保定市人大常委会副主任张浩涉嫌严重违纪接受组织调查,2016-01-13 17:41:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-01/17/content_5950396.htm,执纪审查,河南省委常委洛阳市委书记陈雪枫涉嫌严重违纪接受组织调查,2016-01-17 10:29:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/19/content_5950438.htm,执纪审查,湖北省农垦事业管理局副局长胡超接受组织调查,2016-01-19 10:09:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/19/content_5950152.htm,执纪审查,广西宏桂集团副总经理贾朝强接受组织调查,2016-01-19 10:10:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/19/content_5949720.htm,执纪审查,重庆机电控股(集团)公司副总裁廖绍华接受组织调查,2016-01-19 10:10:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/20/content_5950469.htm,执纪审查,"中共中央台湾工作办公室、国务院台湾事务办公室副主任,龚清概涉嫌严重违纪接受组织调查",2016-01-20 10:31:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/21/content_5949916.htm,执纪审查,重庆市合川区政府副巡视员牟少伦接受组织调查,2016-01-21 09:58:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/22/content_5950474.htm,执纪审查,贵州省铜仁市委常委、副市长杨德华接受组织调查,2016-01-22 10:06:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/29/content_5958679.htm,纪律处分,衡水市委原书记陈贵严重违纪被开除党籍和公职,2016-01-29 11:30:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-01/29/content_5958509.htm,纪律处分,唐山市人大常委会原副主任侯志宇严重违纪被开除党籍,2016-01-29 11:30:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-01/30/content_5958497.htm,纪律处分,甘肃省嘉峪关市政协原副主席魏万林被开除党籍,2016-01-30 09:10:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-01/31/content_5958257.htm,纪律处分,"广东省茂名市委统战部原部长李玉楷被""双开""",2016-01-31 09:00:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-02/01/content_5958352.htm,纪律处分,"沧州市人大常委会原党组副书记、副主任,回学勇严重违纪被开除党籍和公职",2016-02-01 14:25:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-02/01/content_5958232.htm,纪律处分,宽城县委原书记徐尚武严重违纪被开除党籍和公职,2016-02-01 14:25:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-02/02/content_5958405.htm,纪律处分,衡水市政府原副市长张凤国严重违纪被开除党籍,2016-02-02 17:40:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-02/02/content_5958057.htm,纪律处分,"承德市委原常委、市政府原副市长苏爱国,严重违纪被开除党籍",2016-02-02 17:40:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-02/04/content_5958584.htm,纪律处分,"中国南方航空集团公司原党组副书记、总经理,司献民严重违纪被开除党籍和公职",2016-02-04 13:04:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-02/04/content_5958086.htm,纪律处分,黑龙江省人大常委会原党组书记、副主任盖如垠严重违纪被开除党籍和公职,2016-02-04 13:05:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-02/05/content_5958211.htm,纪律处分,四川省原省委副书记、省长魏宏因严重违纪受到撤销党内职务、行政撤职处分,2016-02-05 09:26:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-02/05/content_5958811.htm,执纪审查,邢台市委副书记赵常福接受组织调查,2016-02-05 12:15:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-02/18/content_5950484.htm,执纪审查,湖北长江出版传媒股份公司副总经理华应生被调查,2016-02-18 09:08:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-02/18/content_5952092.htm,执纪审查,广西壮族自治区公安厅原副巡视员韦宁贤接受调查,2016-02-18 09:09:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-02/19/content_5949847.htm,执纪审查,山西省新闻出版广电局党组书记、局长齐峰被调查,2016-02-19 07:39:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-02/22/content_5950431.htm,执纪审查,河南省鹤壁市委副书记费银普接受组织调查,2016-02-22 17:43:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-02/23/content_5952006.htm,执纪审查,广东梅州市人大党组书记、常务副主任林碧红被调查,2016-02-23 17:00:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-02/25/content_5950737.htm,执纪审查,江苏有色金属华东地质勘查局原局长邵毅被调查,2016-02-25 08:18:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-02/25/content_5949739.htm,执纪审查,吉林司法警官职业学院院长朱根甲接受组织调查,2016-02-25 08:18:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-03/01/content_5950608.htm,执纪审查,辽宁省沈阳市委常委、副市长杨亚洲被调查,2016-03-01 08:24:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-03/03/content_5950611.htm,执纪审查,开滦（集团）有限责任公司副总经理蔡念庚被调查,2016-03-03 18:00:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-03/04/content_5949874.htm,执纪审查,十二届全国人大教育科学文化卫生委员会副主任委员王珉涉嫌严重违纪接受组织调查,2016-03-04 10:00:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-03/10/content_5950941.htm,执纪审查,四川省德阳市委常委、宣传部部长杨建明接受调查,2016-03-10 08:16:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-03/12/content_5950472.htm,执纪审查,河南省农村信用社联合社理事长、党委书记鲁轶接受组织调查,2016-03-12 08:44:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-03/16/content_5952046.htm,执纪审查,浙江省宁波市委副书记、市长卢子跃涉嫌严重违纪接受组织调查,2016-03-16 14:17:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-03/30/content_5958446.htm,纪律处分,海南省人大常委会原副主任张力夫因严重违纪受到开除党籍处分,2016-03-30 10:45:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/06/content_5958487.htm,纪律处分,广东省江门市人大原副主任聂党权等3人被开除党籍,2016-04-06 08:23:00,中央纪委监察部网站,
http://www.hebcdi.gov.cn/2016-04/07/content_5958667.htm,纪律处分,承德市委原书记郑雪碧严重违纪被开除党籍和公职,2016-04-07 15:05:00,河北省纪委监察厅网站,
http://www.hebcdi.gov.cn/2016-04/11/content_5958396.htm,纪律处分,省残疾人联合会宣传文体部原调研员李德才等5人被开除党籍,2016-04-11 16:01:00,河北省纪委监察厅网站,
